SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Cost,Total Sales,Year,Quarter,Product,Standard Cost,Color,Subcategory,Category,Background Color Format,Font Color Format,Category ID,Subcategory ID,EmployeeID,Salesperson,Title,UPN,Region,Country,Group,Profit,Profit Margin,YYYYMM
SO53588,2019-09-24,554,69,294,9,1,54.94,40.66,54.94,2019,3,HL Touring Handlebars,40.66,,Handlebars,Components,#DCDCDC,#000000,1,16,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,14.280000000000001,25.99199126319622,2019-09
SO53594,2019-09-25,506,555,294,9,1,200.05,199.85,200.05,2019,3,"LL Touring Frame - Yellow, 44",199.85,Yellow,Touring Frames,Components,#FFFF00,#000000,1,30,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,0.20000000000001705,0.0999750062484464,2019-09
SO57059,2019-11-08,564,159,294,9,1,1430.44,1481.94,1430.44,2019,4,"Touring-1000 Yellow, 60",1481.94,Yellow,Touring Bikes,Bikes,#FFFF00,#000000,3,36,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,-51.5,-3.600290819607953,2019-11
SO59045,2019-12-24,579,555,294,9,1,728.91,755.15,728.91,2019,4,"Touring-2000 Blue, 54",755.15,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,-26.24000000000001,-3.5998957347271965,2019-12
SO61245,2020-01-24,571,664,294,9,1,445.41,461.44,445.41,2020,1,"Touring-3000 Yellow, 58",461.44,Yellow,Touring Bikes,Bikes,#FFFF00,#000000,3,36,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,-16.029999999999973,-3.5989313217035925,2020-01
SO63203,2020-02-17,363,411,294,9,1,1376.99,1251.98,1376.99,2020,1,"Mountain-200 Black, 46",1251.98,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,481044938,Syed Abbas,Pacific Sales Manager,syed-abbas@adventureworks.com,Australia,Australia,Pacific,125.00999999999999,9.078497302086435,2020-02
SO44532,2017-11-15,310,548,272,5,1,2146.96,2171.29,2146.96,2017,4,"Road-150 Red, 62",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,502097814,Stephen Jiang,North American Sales Manager,stephen-jiang@adventureworks.com,Southeast,United States,North America,-24.329999999999927,-1.1332302418303055,2017-11
SO46628,2018-07-10,366,440,272,5,1,647.99,598.44,647.99,2018,3,"Mountain-300 Black, 44",598.44,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,502097814,Stephen Jiang,North American Sales Manager,stephen-jiang@adventureworks.com,Southeast,United States,North America,49.549999999999955,7.6467229432552895,2018-07
SO47010,2018-08-21,409,296,272,5,1,209.26,185.82,209.26,2018,3,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,502097814,Stephen Jiang,North American Sales Manager,stephen-jiang@adventureworks.com,Southeast,United States,North America,23.439999999999998,11.201376278314058,2018-08
SO49872,2019-04-21,381,603,272,5,1,600.26,605.65,600.26,2019,2,"Road-550-W Yellow, 38",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,502097814,Stephen Jiang,North American Sales Manager,stephen-jiang@adventureworks.com,Southeast,United States,North America,-5.389999999999986,-0.8979442241695242,2019-04
SO65298,2020-03-27,546,116,272,5,1,37.25,27.57,37.25,2020,1,ML Road Pedal,27.57,Silver/Black,Pedals,Components,#696969,#FFFFFF,1,34,502097814,Stephen Jiang,North American Sales Manager,stephen-jiang@adventureworks.com,Southeast,United States,North America,9.68,25.986577181208055,2020-03
SO47426,2018-09-19,375,222,282,3,1,1308.94,1320.68,1308.94,2018,3,"Road-250 Black, 48",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Central,United States,North America,-11.740000000000009,-0.8969089492260921,2018-09
SO49131,2019-02-20,420,348,282,3,1,141.62,104.8,141.62,2019,1,ML Mountain Rear Wheel,104.8,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Central,United States,North America,36.82000000000001,25.999152662053387,2019-02
SO50319,2019-05-31,289,348,282,3,1,744.27,660.91,744.27,2019,2,"HL Mountain Frame - Silver, 42",660.91,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Central,United States,North America,83.36000000000001,11.200236473322855,2019-05
SO63215,2020-02-18,588,348,282,3,1,461.69,419.78,461.69,2020,1,"Mountain-400-W Silver, 40",419.78,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Central,United States,North America,41.910000000000025,9.077519547748494,2020-02
SO69425,2020-05-07,436,527,287,3,1,356.9,360.94,356.9,2020,2,"ML Road Frame-W - Yellow, 48",360.94,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,139397894,Shu Ito,Sales Representative,shu-ito@adventureworks.com,Central,United States,North America,-4.0400000000000205,-1.1319697394228132,2020-05
SO43914,2017-08-29,351,401,287,1,1,2024.99,1898.09,2024.99,2017,3,"Mountain-100 Black, 48",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,139397894,Shu Ito,Sales Representative,shu-ito@adventureworks.com,Northwest,United States,North America,126.90000000000009,6.266697613321552,2017-08
SO45292,2018-02-09,235,696,287,1,1,28.84,31.72,28.84,2018,1,"Long-Sleeve Logo Jersey, XL",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,139397894,Shu Ito,Sales Representative,shu-ito@adventureworks.com,Northwest,United States,North America,-2.879999999999999,-9.986130374479886,2018-02
SO46382,2018-06-25,326,438,282,1,1,419.46,413.15,419.46,2018,2,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,6.310000000000002,1.5043150717589289,2018-06
SO47667,2018-10-03,412,7,282,1,1,180.13,133.3,180.13,2018,4,HL Mountain Front Wheel,133.3,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,46.829999999999984,25.99789041247987,2018-10
SO47722,2018-10-29,280,626,282,1,1,183.94,170.14,183.94,2018,4,"LL Road Frame - Black, 44",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,13.800000000000011,7.502446449929331,2018-10
SO47985,2018-11-05,394,115,282,1,1,20.52,15.18,20.52,2018,4,LL Headset,15.18,,Headsets,Components,#DCDCDC,#000000,1,15,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,5.34,26.023391812865498,2018-11
SO48765,2019-01-19,352,7,282,1,1,1242.85,1117.86,1242.85,2019,1,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,124.99000000000001,10.056724463933703,2019-01
SO49107,2019-02-14,396,115,282,1,1,74.84,55.38,74.84,2019,1,HL Headset,55.38,,Headsets,Components,#DCDCDC,#000000,1,15,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,19.46,26.002137894174236,2019-02
SO49114,2019-02-16,458,43,282,1,1,44.99,30.93,44.99,2019,1,"Women's Tights, L",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,14.060000000000002,31.251389197599472,2019-02
SO49861,2019-04-17,459,7,282,1,1,53.99,37.12,53.99,2019,2,"Men's Bib-Shorts, S",37.12,Multi,Bib-Shorts,Clothing,#BC8F8F,#000000,4,21,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,16.870000000000005,31.246527134654574,2019-04
SO50207,2019-05-04,305,115,282,1,1,736.15,653.7,736.15,2019,2,"HL Mountain Frame - Black, 38",653.7,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,82.44999999999993,11.200163010256054,2019-05
SO50227,2019-05-10,414,564,282,1,1,149.03,110.28,149.03,2019,2,ML Road Front Wheel,110.28,Black,Wheels,Components,#000000,#FFFFFF,1,6,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,38.75,26.00147621284305,2019-05
SO51167,2019-07-30,513,673,282,1,1,218.45,199.38,218.45,2019,3,"ML Mountain Frame-W - Silver, 46",199.38,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,19.069999999999993,8.72968642710002,2019-07
SO53473,2019-09-05,565,601,282,1,1,334.06,461.44,334.06,2019,3,"Touring-3000 Blue, 54",461.44,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,-127.38,-38.13087469316889,2019-09
SO55271,2019-10-13,513,673,282,1,1,218.45,199.38,218.45,2019,4,"ML Mountain Frame-W - Silver, 46",199.38,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,19.069999999999993,8.72968642710002,2019-10
SO57025,2019-11-03,594,115,282,1,1,338.99,308.22,338.99,2019,4,"Mountain-500 Silver, 48",308.22,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,30.769999999999982,9.076963922239587,2019-11
SO59061,2019-12-29,471,438,282,1,1,38.1,23.75,38.1,2019,4,"Classic Vest, S",23.75,Blue,Vests,Clothing,#0000FF,#FFFFFF,4,22,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,14.350000000000001,37.664041994750654,2019-12
SO61253,2020-01-26,591,673,282,1,1,338.99,308.22,338.99,2020,1,"Mountain-500 Silver, 40",308.22,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,30.769999999999982,9.076963922239587,2020-01
SO63143,2020-02-05,475,115,282,1,1,41.99,26.18,41.99,2020,1,"Women's Mountain Shorts, M",26.18,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,15.810000000000002,37.651821862348186,2020-02
SO65179,2020-03-05,565,601,282,1,1,445.41,461.44,445.41,2020,1,"Touring-3000 Blue, 54",461.44,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,-16.029999999999973,-3.5989313217035925,2020-03
SO69407,2020-05-04,591,115,282,1,1,113.0,308.22,113.0,2020,2,"Mountain-500 Silver, 40",308.22,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,191644724,Linda Mitchell,Sales Representative,linda-mitchell@adventureworks.com,Northwest,United States,North America,-195.22000000000003,-172.7610619469027,2020-05
SO44554,2017-11-25,293,541,286,1,1,722.59,623.84,722.59,2017,4,"HL Mountain Frame - Silver, 46",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,98.75,13.66611771544029,2017-11
SO45041,2018-01-02,332,577,286,1,1,419.46,413.15,419.46,2018,1,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,6.310000000000002,1.5043150717589289,2018-01
SO45267,2018-02-02,326,271,286,1,1,419.46,413.15,419.46,2018,1,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,6.310000000000002,1.5043150717589289,2018-02
SO46092,2018-05-26,307,541,286,1,1,722.59,623.84,722.59,2018,2,"HL Mountain Frame - Silver, 38",623.84,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,98.75,13.66611771544029,2018-05
SO46990,2018-08-15,289,73,286,1,1,744.27,660.91,744.27,2018,3,"HL Mountain Frame - Silver, 42",660.91,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,83.36000000000001,11.200236473322855,2018-08
SO47043,2018-08-26,426,541,286,1,1,209.26,185.82,209.26,2018,3,"ML Mountain Frame - Black, 40",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,23.439999999999998,11.201376278314058,2018-08
SO47382,2018-09-09,407,37,286,1,1,65.6,48.55,65.6,2018,3,HL Road Handlebars,48.55,,Handlebars,Components,#DCDCDC,#000000,1,16,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,17.049999999999997,25.990853658536583,2018-09
SO47442,2018-09-26,445,542,286,1,1,35.99,24.75,35.99,2018,3,"Men's Sports Shorts, S",24.75,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,11.240000000000002,31.23089747151987,2018-09
SO49543,2019-03-30,428,542,286,1,1,209.26,185.82,209.26,2019,1,"ML Mountain Frame - Black, 48",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,61161660,Pamela Ansman-Wolfe,Sales Representative,pamela-ansman-wolfe@adventureworks.com,Northwest,United States,North America,23.439999999999998,11.201376278314058,2019-03
SO43669,2017-07-08,304,578,289,1,1,714.7,617.03,714.7,2017,3,"HL Mountain Frame - Black, 38",617.03,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,97.67000000000007,13.665873793199953,2017-07
SO43686,2017-07-22,326,344,289,1,1,419.46,413.15,419.46,2017,3,"Road-650 Red, 44",413.15,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,6.310000000000002,1.5043150717589289,2017-07
SO44284,2017-10-07,232,146,289,1,1,28.84,31.72,28.84,2017,4,"Long-Sleeve Logo Jersey, L",31.72,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-2.879999999999999,-9.986130374479886,2017-10
SO44516,2017-11-10,332,74,289,1,1,419.46,413.15,419.46,2017,4,"Road-650 Black, 58",413.15,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,6.310000000000002,1.5043150717589289,2017-11
SO44741,2017-12-02,346,92,289,1,1,2039.99,1912.15,2039.99,2017,4,"Mountain-100 Silver, 44",1912.15,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,127.83999999999992,6.2666973857714945,2017-12
SO45570,2018-03-25,351,20,289,1,1,2024.99,1898.09,2024.99,2018,1,"Mountain-100 Black, 48",1898.09,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,126.90000000000009,6.266697613321552,2018-03
SO45790,2018-04-07,314,200,289,1,1,2146.96,2171.29,2146.96,2018,2,"Road-150 Red, 56",2171.29,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-24.329999999999927,-1.1332302418303055,2018-04
SO46322,2018-06-01,253,128,289,1,1,178.58,176.2,178.58,2018,2,"LL Road Frame - Black, 58",176.2,Black,Road Frames,Components,#000000,#FFFFFF,1,1,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,2.380000000000024,1.3327360286706371,2018-06
SO46612,2018-07-05,239,398,289,1,1,780.82,722.26,780.82,2018,3,"HL Road Frame - Red, 62",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,58.56000000000006,7.499807894265011,2018-07
SO46978,2018-08-12,327,56,289,1,1,234.9,486.71,234.9,2018,3,"Road-650 Red, 44",486.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-251.80999999999997,-107.19880800340569,2018-08
SO47051,2018-08-27,394,326,289,1,1,20.52,15.18,20.52,2018,3,LL Headset,15.18,,Headsets,Components,#DCDCDC,#000000,1,15,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,5.34,26.023391812865498,2018-08
SO47349,2018-09-01,242,128,289,1,1,780.82,722.26,780.82,2018,3,"HL Road Frame - Red, 44",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,58.56000000000006,7.499807894265011,2018-09
SO47448,2018-09-27,356,488,289,1,1,1242.85,1117.86,1242.85,2018,3,"Mountain-200 Silver, 46",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,124.99000000000001,10.056724463933703,2018-09
SO48029,2018-11-16,216,645,289,1,1,20.19,13.88,20.19,2018,4,"Sport-100 Helmet, Black",13.88,Black,Helmets,Accessories,#000000,#FFFFFF,2,2,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,6.3100000000000005,31.253095591877166,2018-11
SO48058,2018-11-21,394,596,289,1,1,20.52,15.18,20.52,2018,4,LL Headset,15.18,,Headsets,Components,#DCDCDC,#000000,1,15,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,5.34,26.023391812865498,2018-11
SO48732,2019-01-03,453,200,289,1,1,35.99,24.75,35.99,2019,1,"Men's Sports Shorts, M",24.75,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,11.240000000000002,31.23089747151987,2019-01
SO48747,2019-01-12,468,380,289,1,1,22.79,15.67,22.79,2019,1,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,7.119999999999999,31.241772707327776,2019-01
SO48756,2019-01-15,365,578,289,1,1,647.99,598.44,647.99,2019,1,"Mountain-300 Black, 40",598.44,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,49.549999999999955,7.6467229432552895,2019-01
SO48782,2019-01-25,327,344,289,1,1,469.79,486.71,469.79,2019,1,"Road-650 Red, 44",486.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-16.91999999999996,-3.6016092296557947,2019-01
SO49043,2019-02-02,409,164,289,1,1,209.26,185.82,209.26,2019,1,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,23.439999999999998,11.201376278314058,2019-02
SO49142,2019-02-23,428,596,289,1,1,209.26,185.82,209.26,2019,1,"ML Mountain Frame - Black, 48",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,23.439999999999998,11.201376278314058,2019-02
SO49143,2019-02-23,415,669,289,1,1,198.04,146.55,198.04,2019,1,HL Road Front Wheel,146.55,Black,Wheels,Components,#000000,#FFFFFF,1,6,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,51.48999999999998,25.99979802060189,2019-02
SO49539,2019-03-29,352,20,289,1,1,1242.85,1117.86,1242.85,2019,1,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,124.99000000000001,10.056724463933703,2019-03
SO49544,2019-03-31,409,488,289,1,1,209.26,185.82,209.26,2019,1,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,23.439999999999998,11.201376278314058,2019-03
SO49858,2019-04-15,325,398,289,1,1,469.79,486.71,469.79,2019,2,"Road-650 Red, 62",486.71,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-16.91999999999996,-3.6016092296557947,2019-04
SO50240,2019-05-13,401,645,289,1,1,65.6,48.55,65.6,2019,2,HL Mountain Handlebars,48.55,,Handlebars,Components,#DCDCDC,#000000,1,16,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,17.049999999999997,25.990853658536583,2019-05
SO50287,2019-05-23,280,669,289,1,1,183.94,170.14,183.94,2019,2,"LL Road Frame - Black, 44",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,13.800000000000011,7.502446449929331,2019-05
SO50299,2019-05-27,396,596,289,1,1,74.84,55.38,74.84,2019,2,HL Headset,55.38,,Headsets,Components,#DCDCDC,#000000,1,15,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,19.46,26.002137894174236,2019-05
SO51093,2019-07-04,534,560,289,1,1,149.87,136.79,149.87,2019,3,"LL Mountain Frame - Black, 52",136.79,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,13.080000000000013,8.727563888703552,2019-07
SO51163,2019-07-29,606,344,289,1,1,323.99,343.65,323.99,2019,3,"Road-750 Black, 52",343.65,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-19.659999999999968,-6.068088521250646,2019-07
SO51792,2019-08-19,290,164,289,1,1,818.7,747.2,818.7,2019,3,"HL Mountain Frame - Silver, 42",747.2,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,71.5,8.733357762306095,2019-08
SO51863,2019-08-30,588,596,289,1,1,461.69,419.78,461.69,2019,3,"Mountain-400-W Silver, 40",419.78,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,41.910000000000025,9.077519547748494,2019-08
SO53522,2019-09-13,572,38,289,1,1,334.06,461.44,334.06,2019,3,"Touring-3000 Yellow, 62",461.44,Yellow,Touring Bikes,Bikes,#FFFF00,#000000,3,36,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-127.38,-38.13087469316889,2019-09
SO53617,2019-09-28,525,470,289,1,1,158.43,144.59,158.43,2019,3,"LL Mountain Frame - Silver, 44",144.59,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,13.840000000000003,8.735719245092472,2019-09
SO55246,2019-10-06,556,578,289,1,1,105.29,77.92,105.29,2019,4,LL Crankset,77.92,Black,Cranksets,Components,#000000,#FFFFFF,1,10,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,27.370000000000005,25.99487130781651,2019-10
SO55278,2019-10-15,361,380,289,1,1,1376.99,1251.98,1376.99,2019,4,"Mountain-200 Black, 42",1251.98,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,125.00999999999999,9.078497302086435,2019-10
SO55289,2019-10-18,525,560,289,1,1,158.43,144.59,158.43,2019,4,"LL Mountain Frame - Silver, 44",144.59,Silver,Mountain Frames,Components,#C0C0C0,#000000,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,13.840000000000003,8.735719245092472,2019-10
SO57151,2019-11-23,281,669,289,1,1,202.33,204.63,202.33,2019,4,"LL Road Frame - Black, 44",204.63,Black,Road Frames,Components,#000000,#FFFFFF,1,1,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-2.299999999999983,-1.1367567834725363,2019-11
SO57163,2019-11-25,533,645,289,1,1,149.87,136.79,149.87,2019,4,"LL Mountain Frame - Black, 48",136.79,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,13.080000000000013,8.727563888703552,2019-11
SO58966,2019-12-11,573,38,289,1,1,1430.44,1481.94,1430.44,2019,4,"Touring-1000 Blue, 46",1481.94,Blue,Touring Bikes,Bikes,#0000FF,#FFFFFF,3,36,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-51.5,-3.600290819607953,2019-12
SO61183,2020-01-05,491,398,289,1,1,32.39,41.57,32.39,2020,1,"Short-Sleeve Classic Jersey, XL",41.57,Yellow,Jerseys,Clothing,#FFFF00,#000000,4,13,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,-9.18,-28.342080889163316,2020-01
SO61185,2020-01-05,588,560,289,1,1,461.69,419.78,461.69,2020,1,"Mountain-400-W Silver, 40",419.78,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,987554265,David Campbell,Sales Representative,david-campbell@adventureworks.com,Northwest,United States,North America,41.910000000000025,9.077519547748494,2020-01
